article_id,article_url,published_date,year,quarter,month,month_name,iso_week,day_of_month,day_of_week_num,day_of_week,author,title,genre_tag,artist,album,record_label,is_independent,location_clean,city,state,country,spotify_match_status,spotify_id,spotify_url,spotify_artist_id,spotify_match_artist,spotify_match_album,spotify_release_date,spotify_release_date_precision,spotify_album_type,spotify_total_tracks,spotify_image_url,spotify_artist_status,spotify_artist_image_url,spotify_artist_url
f9a0f1b42b53f15f,,2019-09-04,2019,3,9,September,36,4,2,Wednesday,Diamond Sharp,"Indira Valey, Yemas",Ambient,Indira Valey,Yemas,Antiquated Future Records,False,"Portland, Oregon",Portland,Oregon,United States,matched,64m4lnRyqxRJ1CZP0oAM8S,https://open.spotify.com/album/64m4lnRyqxRJ1CZP0oAM8S,1JkAsYbfnT85vy8GohmZ0i,Indira Valey,Yemas,2019-08-30,day,album,7.0,https://i.scdn.co/image/ab67616d0000b273753070ae61472200ac86ad22,matched,https://i.scdn.co/image/ab6761610000e5eb0fcf5fcf0a9cf353339d15ad,https://open.spotify.com/artist/1JkAsYbfnT85vy8GohmZ0i
dad5e866882aedf4,,2019-09-05,2019,3,9,September,36,5,3,Thursday,Miguel Gallego,"HTRK, Venus in Leo",Rock,HTRK,Venus in Leo,Independent Artist,True,"Melbourne, Australia",Melbourne,,Australia,matched,2KXPOs0Yfhnv8A3DFuB68r,https://open.spotify.com/album/2KXPOs0Yfhnv8A3DFuB68r,06sdJwlggq0PKOe4LPZWCg,HTRK,Venus in Leo,2019-08-30,day,album,9.0,https://i.scdn.co/image/ab67616d0000b27334bfd2771808e2781b182031,matched,https://i.scdn.co/image/ab6761610000e5eb400d35deb3406d59ac6e94cd,https://open.spotify.com/artist/06sdJwlggq0PKOe4LPZWCg
702f0a804914228e,,2019-09-06,2019,3,9,September,36,6,4,Friday,Andrew Parks,"Pharmakon, Devour",Experimental,Pharmakon,Devour,Independent Artist,True,"New York, New York",New York,New York,United States,matched,40q27h9WdDrRTLaMuQfKAk,https://open.spotify.com/album/40q27h9WdDrRTLaMuQfKAk,1ix1aDOd7GSOeT9iqNh5KO,Pharmakon,Devour,2019-08-30,day,album,5.0,https://i.scdn.co/image/ab67616d0000b2736e260c5bc5af25ed4f86704a,matched,https://i.scdn.co/image/ab6761610000e5ebcce9227d4bdb2ddb7b0e3e64,https://open.spotify.com/artist/1ix1aDOd7GSOeT9iqNh5KO
9bf5221984e1b7ce,,2019-09-09,2019,3,9,September,37,9,0,Monday,Richard Gehr,"Kaleta & Super Yamba Band, Mèdaho",World,Kaleta & Super Yamba Band,Mèdaho,Kaleta & Super Yamba Band,False,New York,,New York,United States,matched,6v9nmmx7n32exb2tOH8fZV,https://open.spotify.com/album/6v9nmmx7n32exb2tOH8fZV,53Ru5pu6UYUdHONmoD3FRa,Kaleta & Super Yamba Band,Mèdaho,2019-09-06,day,album,9.0,https://i.scdn.co/image/ab67616d0000b27398140bf4d4fb6b9640e41840,matched,https://i.scdn.co/image/ab6761610000e5eb1e2c33a3ed844886d0c9bac6,https://open.spotify.com/artist/53Ru5pu6UYUdHONmoD3FRa
4edd7e702a274afb,,2019-09-10,2019,3,9,September,37,10,1,Tuesday,Joseph Schafer,"Mizmor, Cairn",Metal,Mizmor,Cairn,Independent Artist,True,"Portland, Oregon",Portland,Oregon,United States,matched,51iWfy4QlrW2efBdaL8Rym,https://open.spotify.com/album/51iWfy4QlrW2efBdaL8Rym,655AEE6ifgDJ3TYkhHdP48,Mizmor,Cairn,2019-09-06,day,album,4.0,https://i.scdn.co/image/ab67616d0000b273fec42d0f49e1cf78c96056ad,matched,https://i.scdn.co/image/ab6761610000e5eba37dda6eff1ed43219640def,https://open.spotify.com/artist/655AEE6ifgDJ3TYkhHdP48
49b3b43dbae4d285,,2019-09-11,2019,3,9,September,37,11,2,Wednesday,Annie Zaleski,"Kristin Hersh, Crooked",Alternative,Kristin Hersh,Crooked,Independent Artist,True,"Providence, Rhode Island",Providence,Rhode Island,United States,matched,1Ypte7k4kPwXyT90NIBpel,https://open.spotify.com/album/1Ypte7k4kPwXyT90NIBpel,6ZWUhhSv3IahZyW5keNSxK,Kristin Hersh,Crooked,2010-07-19,day,album,10.0,https://i.scdn.co/image/ab67616d0000b2737e109008c9d8d603d46e93b8,matched,https://i.scdn.co/image/ab6761610000e5ebeaeb7707bfb3a4d2ed86e1eb,https://open.spotify.com/artist/6ZWUhhSv3IahZyW5keNSxK
3f8f4195cc7ff2ee,,2019-09-12,2019,3,9,September,37,12,3,Thursday,Ed Blair,"Fire-Toolz, Field Whispers (Into The Crystal Palace)",Electronic,Fire-Toolz,Field Whispers (Into The Crystal Palace),Orange Milk Records,False,,,,,matched,2DIJ4gPWSEscoX249CG942,https://open.spotify.com/album/2DIJ4gPWSEscoX249CG942,7nJawFIm90c4jAQFLabc1o,Fire-Toolz,Field Whispers (Into The Crystal Palace),2019-08-30,day,album,11.0,https://i.scdn.co/image/ab67616d0000b2732095305cdf54cc82669f0fd1,matched,https://i.scdn.co/image/ab6761610000e5eb6e9db83f1d9cebe86871a6e3,https://open.spotify.com/artist/7nJawFIm90c4jAQFLabc1o
5ca3cb1aff6692f5,,2019-09-13,2019,3,9,September,37,13,4,Friday,Tracy Jones,"Various Artists, Alefa Madagascar",World,Various Artists,Alefa Madagascar,Indian Ocean,False,Madagascar,,,Madagascar,matched,0c4xLrIzTTmH7ki8rewGrz,https://open.spotify.com/album/0c4xLrIzTTmH7ki8rewGrz,0LyfQWJT6nXafLPZqxe9Of,Various Artists,Alefa Madagascar,2019-09-06,day,compilation,18.0,https://i.scdn.co/image/ab67616d0000b273ae73a1305bc0d1b96c810cfe,matched,https://i.scdn.co/image/ab6761610000e5eb6b134287e3095d2c84b7932a,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of
07e8899f928f6078,,2019-09-16,2019,3,9,September,38,16,0,Monday,Ned Raggett,"Trupa Trupa, Of the Sun",Alternative,Trupa Trupa,Of the Sun,TRUPA TRUPA,False,"Gdańsk, Poland",Gdańsk,,Poland,matched,4QCPPnH2OsRn8eVYwHJZoT,https://open.spotify.com/album/4QCPPnH2OsRn8eVYwHJZoT,3o1PTWLo0K6dO5askAsIhN,Trupa Trupa,Of the Sun,2019-09-13,day,album,12.0,https://i.scdn.co/image/ab67616d0000b27314777f8b5227eb266109a81e,matched,https://i.scdn.co/image/ab6761610000e5eba5f5fc2a644a282025a648de,https://open.spotify.com/artist/3o1PTWLo0K6dO5askAsIhN
d9907f4bfba414ee,,2019-09-17,2019,3,9,September,38,17,1,Tuesday,Erin Lyndal Martin,"Jenny Hval, The Practice of Love",Experimental,Jenny Hval,The Practice of Love,Independent Artist,True,"Oslo, Norway",Oslo,,Norway,matched,29Chk1LOPq2ZZZGs2th7f1,https://open.spotify.com/album/29Chk1LOPq2ZZZGs2th7f1,5eerVxtb9lY9p6D7m89Bs7,Jenny Hval,The Practice of Love,2019-09-13,day,album,8.0,https://i.scdn.co/image/ab67616d0000b273b440acc4255effcac7794402,matched,https://i.scdn.co/image/ab6761610000e5eb6203e72067881925fea08f91,https://open.spotify.com/artist/5eerVxtb9lY9p6D7m89Bs7
754faa5bbd1d87b3,,2019-09-18,2019,3,9,September,38,18,2,Wednesday,Diamond Sharp,"The Garifuna Collective, Aban",World,The Garifuna Collective,Aban,Independent Artist,True,"Belize City, Belize",Belize City,,Belize,matched,2KlF5Rk0eZZbOIwLThaiU1,https://open.spotify.com/album/2KlF5Rk0eZZbOIwLThaiU1,24OmLPZEq6dYiGJbPCAFVm,the Garifuna Collective,Aban,2019-09-15,day,album,8.0,https://i.scdn.co/image/ab67616d0000b27374d12af471822d4796601c01,matched,https://i.scdn.co/image/ab6761610000e5ebeeab54f15272327ab68273e2,https://open.spotify.com/artist/24OmLPZEq6dYiGJbPCAFVm
20a627637dc45bc6,,2019-09-19,2019,3,9,September,38,19,3,Thursday,Dean Van Nguyen,"The Utopia Strong, The Utopia Strong",Experimental,The Utopia Strong,The Utopia Strong,The Utopia Strong,False,United Kingdom,,,United Kingdom,matched,0nY4Eth4Tfpj77dPfBCOV5,https://open.spotify.com/album/0nY4Eth4Tfpj77dPfBCOV5,5Y2lwqHK1mYYIylNw18D2w,The Utopia Strong,The Utopia Strong,2019-09-13,day,album,9.0,https://i.scdn.co/image/ab67616d0000b273cbfb5a7ff4d02d92affd44ba,matched,https://i.scdn.co/image/ab6761610000e5eb584280833ab682d789ed8690,https://open.spotify.com/artist/5Y2lwqHK1mYYIylNw18D2w
b79f8a4da6fd47d4,,2019-09-20,2019,3,9,September,38,20,4,Friday,Max Savage Levenson,"Run Child Run, Peace Process",Pop,Run Child Run,Peace Process,Independent Artist,True,,,,,matched,5JwHcKlo39evNMF8Ag2xvU,https://open.spotify.com/album/5JwHcKlo39evNMF8Ag2xvU,0nQw51X1Sgfv6GmEqNxD7I,Run Child Run,Peace Process,2019-08-26,day,album,9.0,https://i.scdn.co/image/ab67616d0000b2737d267af1c7600b99d0f899a2,matched,https://i.scdn.co/image/ab6761610000e5ebe9cdd02ce2c329ca12532bc6,https://open.spotify.com/artist/0nQw51X1Sgfv6GmEqNxD7I
77a9074b43a68074,,2019-09-23,2019,3,9,September,39,23,0,Monday,Eli Enis,"Twin Peaks, Lookout Low",,Twin Peaks,Lookout Low,Independent Artist,True,"Chicago, Illinois",Chicago,Illinois,United States,matched,5qQGtCEV6VFv3c0z6wul0d,https://open.spotify.com/album/5qQGtCEV6VFv3c0z6wul0d,1xD85sp0kecIVuMwUHShxs,Twin Peaks,Lookout Low,2019-09-13,day,album,10.0,https://i.scdn.co/image/ab67616d0000b273aa1d47d64dc56f452dadd7be,matched,https://i.scdn.co/image/ab6761610000e5eb326e48a9ab8ffb6718ab448f,https://open.spotify.com/artist/1xD85sp0kecIVuMwUHShxs
8f3c728f407bc558,,2019-09-24,2019,3,9,September,39,24,1,Tuesday,Luke Ottenhof,"Hua Li, Dynasty",,Hua Li,Dynasty,Independent Artist,True,"Montréal, Québec",Montréal,Québec,Canada,matched,2iPz2BAJaXzfNAisYa1Km9,https://open.spotify.com/album/2iPz2BAJaXzfNAisYa1Km9,0An0h7DZsaZr6is7L6QzAW,Hua Li 化力,Dynasty,2019-09-20,day,album,12.0,https://i.scdn.co/image/ab67616d0000b273483a82c03b3268d80fd8da2c,matched,https://i.scdn.co/image/ab6761610000e5eb2e958295fa1d4f47f9f84f57,https://open.spotify.com/artist/0An0h7DZsaZr6is7L6QzAW
72a144082c03f1cd,,2019-09-25,2019,3,9,September,39,25,2,Wednesday,Nilina Mason-Campbell,"PYJÆN, PYJÆN",Jazz,PYJÆN,PYJÆN,Independent Artist,True,"London, United Kingdom",London,,United Kingdom,matched,2U0HMV3NedGnAuQI5STcRu,https://open.spotify.com/album/2U0HMV3NedGnAuQI5STcRu,6dGEmHECfu8WzZqZAqXVGc,PYJÆN,PYJÆN,2019-09-20,day,album,7.0,https://i.scdn.co/image/ab67616d0000b2735d9c88b49703936c28c55a90,matched,https://i.scdn.co/image/ab6761610000e5eb954c4a61533c2846a8022ad4,https://open.spotify.com/artist/6dGEmHECfu8WzZqZAqXVGc
ef09d6d6546e0171,,2019-09-26,2019,3,9,September,39,26,3,Thursday,Mariana Timony,"Chastity Belt, Chastity Belt",,Chastity Belt,Chastity Belt,Independent Artist,True,"Seattle, Washington",Seattle,Washington,United States,matched,3cLyVqrOXdKd79aNv4deP6,https://open.spotify.com/album/3cLyVqrOXdKd79aNv4deP6,1tho5dJnzdYD57EQkM3SmK,Chastity Belt,Chastity Belt,2019-09-20,day,album,10.0,https://i.scdn.co/image/ab67616d0000b2734531d329f5a25af6116ebde6,matched,https://i.scdn.co/image/ab6761610000e5eb5f3a7ede15709bfd10b0f0ca,https://open.spotify.com/artist/1tho5dJnzdYD57EQkM3SmK
474f7bcf2374ef48,,2019-09-27,2019,3,9,September,39,27,4,Friday,Nate Patrin,"SassyBlack, Ancient Mahogany Gold",,SassyBlack,Ancient Mahogany Gold,Independent Artist,True,,,,,matched,21RHVSCjkf7rBrq1Qvjbhi,https://open.spotify.com/album/21RHVSCjkf7rBrq1Qvjbhi,1ktRhnfsaDeCeDVjHIvbjd,SassyBlack,Ancient Mahogany Gold,2019-09-13,day,album,11.0,https://i.scdn.co/image/ab67616d0000b273c43e192543b8b1ec7f40cce9,matched,https://i.scdn.co/image/ab6761610000e5eb0d42c8aae8126397940e2785,https://open.spotify.com/artist/1ktRhnfsaDeCeDVjHIvbjd
3349d49716e3a85a,,2019-09-30,2019,3,9,September,40,30,0,Monday,Megan Iacobini de Fazio,"Miriam Makeba, Pata Pata",,Miriam Makeba,Pata Pata,Independent Artist,True,"Johannesburg, South Africa",Johannesburg,,South Africa,matched,4xPYddRQPYB5jbTB3e7tL5,https://open.spotify.com/album/4xPYddRQPYB5jbTB3e7tL5,18RkLKfeoUgZflWv9os25W,Miriam Makeba,Pata Pata,2017,year,album,22.0,https://i.scdn.co/image/ab67616d0000b273d46caefb22d460eb8ca14db0,matched,https://i.scdn.co/image/ab6772690000c46ce1bf8db9cb8425a2475955ee,https://open.spotify.com/artist/18RkLKfeoUgZflWv9os25W
b56d6cacd5a90200,,2019-10-01,2019,4,10,October,40,1,1,Tuesday,Andy Thomas,"Joe Armon-Jones, Turn to Clear View",,Joe Armon-Jones,Turn to Clear View,Independent Artist,True,"London, United Kingdom",London,,United Kingdom,matched,5mhu9gsIkLEzPGz1i0WDGC,https://open.spotify.com/album/5mhu9gsIkLEzPGz1i0WDGC,5mUcc8OOP4RuzrupeGYwW5,Joe Armon-Jones,Turn to Clear View,2019-09-20,day,album,8.0,https://i.scdn.co/image/ab67616d0000b2734e4b58994a7ff85774388e6a,matched,https://i.scdn.co/image/ab6761610000e5eb9c110694cc6dcc6cb89d8bc2,https://open.spotify.com/artist/5mUcc8OOP4RuzrupeGYwW5
1f182e5b4d758cf7,,2019-10-02,2019,4,10,October,40,2,2,Wednesday,Marcus J. Moore,"Nahawa Doumbia, La Grande Cantatrice Malienne Vol. 1",,Nahawa Doumbia,La Grande Cantatrice Malienne Vol. 1,Independent Artist,True,Mali,,,Mali,matched,76KoIircnYp71ewmjP8An7,https://open.spotify.com/album/76KoIircnYp71ewmjP8An7,0lJ4sCynTDDS2Oot6PEhaV,Nahawa Doumbia,La Grande Cantatrice Malienne Vol 1,1981-01-01,day,album,6.0,https://i.scdn.co/image/ab67616d0000b273c01f6f628396d593841e83d8,matched,https://i.scdn.co/image/ab6761610000e5ebc05ee81aa8843a25b2d1ef91,https://open.spotify.com/artist/0lJ4sCynTDDS2Oot6PEhaV
10c130ed9c3f02b0,,2019-10-03,2019,4,10,October,40,3,3,Thursday,Jordan Reyes,"R. Elizabeth, Every And All We Voyage On",,R. Elizabeth,Every And All We Voyage On,Night School,False,"Glasgow, United Kingdom",Glasgow,,United Kingdom,matched,27RTJFBZgLB6KoU7Ip7W1X,https://open.spotify.com/album/27RTJFBZgLB6KoU7Ip7W1X,2Yn614DkdiFSdu7Y64wsdo,R. Elizabeth,Every and All We Voyage On,2019-09-27,day,album,7.0,https://i.scdn.co/image/ab67616d0000b273f69258785bbd94e0893ae17d,matched,https://i.scdn.co/image/ab67616d0000b273f69258785bbd94e0893ae17d,https://open.spotify.com/artist/2Yn614DkdiFSdu7Y64wsdo
0dfc586eab9ac3a9,,2019-10-04,2019,4,10,October,40,4,4,Friday,Joshua Minsoo Kim,"Baba Zula, Derin Derin",,Baba Zula,Derin Derin,Independent Artist,True,"İstanbul, Turkey",İstanbul,,Turkey,matched,1aLP4fCY2KGAkR49YArBDk,https://open.spotify.com/album/1aLP4fCY2KGAkR49YArBDk,39zIRxvWFOGGH4hxGqRkLy,Baba Zula,Derin Derin,2019-09-27,day,album,10.0,https://i.scdn.co/image/ab67616d0000b273c181dc80474ad5ca3f315419,matched,https://i.scdn.co/image/ab6761610000e5ebbc02e085c5a86199a4b28e7e,https://open.spotify.com/artist/39zIRxvWFOGGH4hxGqRkLy
1d1b698f0f9e29f1,,2019-10-07,2019,4,10,October,41,7,0,Monday,Allison Hussey,"Angel Olsen, All Mirrors",,Angel Olsen,All Mirrors,Independent Artist,True,"Asheville, North Carolina",Asheville,North Carolina,United States,matched,7t7tfXDhXiQpAV2uNfYWWG,https://open.spotify.com/album/7t7tfXDhXiQpAV2uNfYWWG,6mKqFxGMS5TGDZI3XkT5Rt,Angel Olsen,All Mirrors,2019-10-04,day,album,11.0,https://i.scdn.co/image/ab67616d0000b273ac145f375fe5a918e623b46f,matched,https://i.scdn.co/image/ab6761610000e5ebc2529fa7223c4a6190f07820,https://open.spotify.com/artist/6mKqFxGMS5TGDZI3XkT5Rt
d5b1bdd30b206c23,,2019-10-08,2019,4,10,October,41,8,1,Tuesday,Philip Freeman,"Husmo HAV, Ripples",,Husmo HAV,Ripples,Independent Artist,True,"Oslo, Norway",Oslo,,Norway,matched,6dTdBR6ZMyleIZkKYkcwNv,https://open.spotify.com/album/6dTdBR6ZMyleIZkKYkcwNv,2uXRuQaAqWE8tO3K0LbeP4,Husmo HAV,Ripples,2019-09-27,day,single,6.0,https://i.scdn.co/image/ab67616d0000b2731bf16f4afafdfad84269821f,matched,https://i.scdn.co/image/ab6761610000e5eb1f73cf26b7a75df01980a706,https://open.spotify.com/artist/2uXRuQaAqWE8tO3K0LbeP4
6a7e4ac32b926aac,,2019-10-09,2019,4,10,October,41,9,2,Wednesday,Phillip Mlynar,"Tony Njoku, YOUR PSYCHE'S RAINBOW PANORAMA",,Tony Njoku,YOUR PSYCHE'S RAINBOW PANORAMA,Independent Artist,True,United Kingdom,,,United Kingdom,no_match,,,,,,,,,,,,,
f2d2eeaf029a95d7,,2019-10-10,2019,4,10,October,41,10,3,Thursday,Mike Madden,"L'Orange & Jeremiah Jae, Complicate Your Life With Violence",,L'Orange & Jeremiah Jae,Complicate Your Life With Violence,L'Orange,False,North Carolina,,North Carolina,United States,no_match,,,,,,,,,,,,,
79bfbc2b4e391156,,2019-10-11,2019,4,10,October,41,11,4,Friday,Philip Freeman,"Marquis Hill, Love Tape",,Marquis Hill,Love Tape,Independent Artist,True,"New York, New York",New York,New York,United States,matched,4nzDKqjCnqMZQm5ox8zqTx,https://open.spotify.com/album/4nzDKqjCnqMZQm5ox8zqTx,5QI54xb4Ovm8DwDkmmHbez,Marquis Hill,Love Tape,2019-10-11,day,album,9.0,https://i.scdn.co/image/ab67616d0000b2737ed9c1ac8348b63f6664ed52,matched,https://i.scdn.co/image/ab6761610000e5ebc7eb8c8b06ca63b9863acfeb,https://open.spotify.com/artist/5QI54xb4Ovm8DwDkmmHbez
5e0a37f4306bc64f,,2019-10-14,2019,4,10,October,42,14,0,Monday,Jordan Reyes,"Stephen Mallinder, Um Dada",,Stephen Mallinder,Um Dada,Independent Artist,True,"Brighton, United Kingdom",Brighton,,United Kingdom,matched,1YlFODgzSqvbTj9WlUcV75,https://open.spotify.com/album/1YlFODgzSqvbTj9WlUcV75,5WSBPfrgjkguOxMQFnud24,Stephen Mallinder,Um Dada,2019-10-11,day,album,9.0,https://i.scdn.co/image/ab67616d0000b273112cfcca9e8c4dbc7e5a7891,matched,https://i.scdn.co/image/ab6761610000e5eb8220ab607a9a57ccf7a443b3,https://open.spotify.com/artist/5WSBPfrgjkguOxMQFnud24
2f2ad000b964c7cf,,2019-10-15,2019,4,10,October,42,15,1,Tuesday,Britt Robson,"Yazz Ahmed, Polyhymnia",,Yazz Ahmed,Polyhymnia,Independent Artist,True,United Kingdom,,,United Kingdom,matched,2GucLvwOlC7JnZbYpLC8Kv,https://open.spotify.com/album/2GucLvwOlC7JnZbYpLC8Kv,1srvW9AP2k4GLhS3hlC3IN,Yazz Ahmed,Polyhymnia,2019-10-11,day,album,6.0,https://i.scdn.co/image/ab67616d0000b273adf95c5fa7bc12b075397602,matched,https://i.scdn.co/image/ab6761610000e5ebcda56157f2e5214225c9b4e8,https://open.spotify.com/artist/1srvW9AP2k4GLhS3hlC3IN
dd15b7f526105b2a,,2019-10-16,2019,4,10,October,42,16,2,Wednesday,Phillip Mlynar,"Tawiah, Starts Again",,Tawiah,Starts Again,Independent Artist,True,"London, United Kingdom",London,,United Kingdom,matched,5M26XYkOb1UHh8MM3eJimL,https://open.spotify.com/album/5M26XYkOb1UHh8MM3eJimL,7HRQKKdC8gtmcV3DyCmrAN,Tawiah,Starts Again,2019-10-18,day,album,10.0,https://i.scdn.co/image/ab67616d0000b27355047d89be933374b421f28d,matched,https://i.scdn.co/image/ab6761610000e5eb7c92509f96ffd9c2578bc8fa,https://open.spotify.com/artist/7HRQKKdC8gtmcV3DyCmrAN
4eea7b97821a93c5,,2019-10-17,2019,4,10,October,42,17,3,Thursday,Richard Gehr,"Compro Oro, Suburban Exotica",,Compro Oro,Suburban Exotica,Independent Artist,True,Belgium,,,Belgium,matched,0tlysVTl34K9PAPsG5Ooha,https://open.spotify.com/album/0tlysVTl34K9PAPsG5Ooha,1Bd10SiF1s1INXXIXJ9hvc,Compro Oro,Suburban Exotica,2019-10-18,day,album,10.0,https://i.scdn.co/image/ab67616d0000b273856a6ae3822a4d05bb492de9,matched,https://i.scdn.co/image/ab6761610000e5ebfe78db969f1978d31fea4fba,https://open.spotify.com/artist/1Bd10SiF1s1INXXIXJ9hvc
bb190ba51e767835,,2019-10-18,2019,4,10,October,42,18,4,Friday,Andra Nikolayi,"The Bedroom Witch, Diaspora",,The Bedroom Witch,Diaspora,Psychic Eye,False,"Oakland, California",Oakland,California,United States,matched,7lH0ORXXudAP63lcJsz60j,https://open.spotify.com/album/7lH0ORXXudAP63lcJsz60j,1dXb3jYkcgOB4KBbHHM17J,The Bedroom Witch,Diaspora,2019-10-15,day,album,10.0,https://i.scdn.co/image/ab67616d0000b273117d1a6cf99c051dfcbbc4da,matched,https://i.scdn.co/image/ab6761610000e5eb338f2adfdf3e4ac8eb0b9117,https://open.spotify.com/artist/1dXb3jYkcgOB4KBbHHM17J
9f44bf5157764211,,2019-10-21,2019,4,10,October,43,21,0,Monday,Mark Richardson,"Bill Orcutt, Odds Against Tomorrow",,Bill Orcutt,Odds Against Tomorrow,Independent Artist,True,"San Francisco, California",San Francisco,California,United States,matched,4FZji2MW4UUObzBtBEw3vd,https://open.spotify.com/album/4FZji2MW4UUObzBtBEw3vd,49ECnwhYzm6Nu97puMvwjG,Bill Orcutt,Odds Against Tomorrow,2019-10-11,day,album,10.0,https://i.scdn.co/image/ab67616d0000b2738efb0c232c7d2488f502892e,matched,https://i.scdn.co/image/255b292e9e51364e23d1fb4cf71f7ce52f77cbfb,https://open.spotify.com/artist/49ECnwhYzm6Nu97puMvwjG
a74eb53bbee5da1f,,2019-10-22,2019,4,10,October,43,22,1,Tuesday,Phillip Mlynar,"Bokoya, Introducing",Jazz,Bokoya,Introducing,Independent Artist,True,"Cologne, Germany",Cologne,,Germany,matched,51Izs8HjldLPrIICSRl8xH,https://open.spotify.com/album/51Izs8HjldLPrIICSRl8xH,74FQKqCtm4hmvvxvIJlzrA,Bokoya,Introducing,2019-11-08,day,album,11.0,https://i.scdn.co/image/ab67616d0000b2735b7481e935ca92c0f0a023c0,matched,https://i.scdn.co/image/ab6761610000e5ebc79ce937f544abcbf8516512,https://open.spotify.com/artist/74FQKqCtm4hmvvxvIJlzrA
24157c215d4a88be,,2019-10-23,2019,4,10,October,43,23,2,Wednesday,Andy Beta,"Floating Points, Crush",,Floating Points,Crush,Independent Artist,True,United Kingdom,,,United Kingdom,matched,1WwZwdTICfaZI51BIIEN9z,https://open.spotify.com/album/1WwZwdTICfaZI51BIIEN9z,2AR42Ur9PcchQDtEdwkv4L,Floating Points,Crush,2019-10-18,day,album,12.0,https://i.scdn.co/image/ab67616d0000b273216a393a7606aa7de52c4636,matched,https://i.scdn.co/image/ab6761610000e5eb5843f638712f9f0ac1491e4a,https://open.spotify.com/artist/2AR42Ur9PcchQDtEdwkv4L
cc35131155a5e3ed,,2019-10-24,2019,4,10,October,43,24,3,Thursday,Miles Bowe,"Larry Gus, Subservient",,Larry Gus,Subservient,Independent Artist,True,"Athens, Greece",Athens,,Greece,matched,0NLPcWWNcLcQmn2mQN02yj,https://open.spotify.com/album/0NLPcWWNcLcQmn2mQN02yj,4HDe0w9aBa7w89KYMY43OK,Larry Gus,Subservient,2019-10-25,day,album,10.0,https://i.scdn.co/image/ab67616d0000b273927147c71e3f31b9e0596526,matched,https://i.scdn.co/image/ab6761610000e5eb4ffd4aa346b662f0b67c69d5,https://open.spotify.com/artist/4HDe0w9aBa7w89KYMY43OK
140558fd7008f1c9,,2019-10-25,2019,4,10,October,43,25,4,Friday,Andrew Parks,"Saariselka, The Ground Our Sky",,Saariselka,The Ground Our Sky,Independent Artist,True,"Oakland, California",Oakland,California,United States,matched,3JniMUo0MLWMgt9rdW81Ou,https://open.spotify.com/album/3JniMUo0MLWMgt9rdW81Ou,2lcTnsxS7VwYCBZl8kaqyR,Saariselka,The Ground Our Sky,2019-10-18,day,album,6.0,https://i.scdn.co/image/ab67616d0000b27362f9279f79b76a35e06f35c0,matched,https://i.scdn.co/image/ab6761610000e5ebb670ebebea3d56213381cf51,https://open.spotify.com/artist/2lcTnsxS7VwYCBZl8kaqyR
548d8d58a25f5262,,2019-10-28,2019,4,10,October,44,28,0,Monday,John Morrison,"Sun Ra Arkestra, Live In Kalisz, 1986",Jazz,Sun Ra Arkestra,"Live In Kalisz, 1986",Lanquidity Records,False,"London, United Kingdom",London,,United Kingdom,no_match,,,,,,,,,,,,,
21003bcce3cad661,,2019-10-29,2019,4,10,October,44,29,1,Tuesday,Mariana Timony,"The Shivas, Dark Thoughts",,The Shivas,Dark Thoughts,Independent Artist,True,"Portland, Oregon",Portland,Oregon,United States,matched,6QAFAnmESTfKLmbcHefPOy,https://open.spotify.com/album/6QAFAnmESTfKLmbcHefPOy,2OZfuhYQm8IY95egVPC1U9,The Shivas,Dark Thoughts,2019-10-25,day,album,13.0,https://i.scdn.co/image/ab67616d0000b273d64612f7a2d6a450760b6984,matched,https://i.scdn.co/image/ab6761610000e5eb7081289aa9439b1de031f4ef,https://open.spotify.com/artist/2OZfuhYQm8IY95egVPC1U9
cb4f1dcbd7a69201,,2019-10-30,2019,4,10,October,44,30,2,Wednesday,Max Savage Levenson,"Omni, Networker",,Omni,Networker,Independent Artist,True,"Atlanta, Georgia",Atlanta,Georgia,United States,matched,0YqcKbKTbCBoJa3df7naMn,https://open.spotify.com/album/0YqcKbKTbCBoJa3df7naMn,4wBhllC5Nto10UefzXVMt9,Omni,Networker,2019-11-01,day,album,11.0,https://i.scdn.co/image/ab67616d0000b2730fd5ac8b07e305cf32a21039,matched,https://i.scdn.co/image/ab6761610000e5ebaf5550f80247555d29154f06,https://open.spotify.com/artist/4wBhllC5Nto10UefzXVMt9
04764e20abfc0ac6,,2019-10-31,2019,4,10,October,44,31,3,Thursday,Ann-Derrick Gaillot,"Sudan Archives, Athena",,Sudan Archives,Athena,Independent Artist,True,"Los Angeles, California",Los Angeles,California,United States,matched,2Q37zGSPMHW0wck1cMtdbd,https://open.spotify.com/album/2Q37zGSPMHW0wck1cMtdbd,2MPHBxznH1fj59jbOWY38u,Sudan Archives,Athena,2019-11-01,day,album,14.0,https://i.scdn.co/image/ab67616d0000b273f95911d7e35c1d5d9438d3ca,matched,https://i.scdn.co/image/ab6761610000e5eb0937734c7a4d13d8ef02e2f7,https://open.spotify.com/artist/2MPHBxznH1fj59jbOWY38u
